ดังกล่าวข้างต้น|PRON 
หลักเมือง|N
หลักลอย|ADJ
หลักศีลธรรม|N
หลักแหล่ง|N
หลักแหลม|ADJ
หลังคาเรือน|CLAS
หลังเต่า|ADJ
หลังเต่า|N
หลัดๆ|ADV
หลั่น|ADV
หลับนก|V
หลับใน|V
หลาน|N
หลานชาย|N
หลานปู่|N
หลานสาว|N
หลาบ|V
หลาบจำ|V
หลาม|V
หลาม|V
หลาม|N
หลาย|ADV
หลายหลาก|ADJ
หลายหลาก|ADJ
หลาว|N
หลิม|ADJ
หลิว|N
หลิ่ว|V
หลี|N
หลืบ|N
หลุกหลิก|V
หลุดปาก|V
หลุดมือ|V
หลุดมือ|V
หลุดลุ่ย|V
หลุดลุ่ย|ADV
หลุนๆ|ADV   V
หลุบ|V
หลุมพราง|N
หลุมหลบภัย|N
หลุมอากาศ|N
หวงก้าง|V
ห้วงน้ำ|N
ห้วงน้ำ|N
ห่วงหน้าพะวงหลัง|V
ห่วงหน้าห่วงหลัง|V
หวด|V
หวด|V
หวด|N
หวด|N
ห้วน|ADV
หวนนึก|V
ห้วนๆ|ADV
ห่วย|V
ห่วย|ADJ
หวยเบอร์|N
หวยเบอร์|N
ห้วยหนอง|N
ห้วยหนอง|N
หวอ|N
หวอด|ADV
หวอด|ADV
หวอด|N
หวอด|N
หวะ|ADJ
หวั่นกลัว|V
หวั่นใจ|V
หวั่นหวาด|V
หวาดวิตก|V
หวานคอแร้ง|ADJ
หวานฉ่ำ|ADJ
หว่านล้อม|V
หวาม|V
หวาม|V
หวิด|V
หวิด|V
หวิวๆ|V
หวือ|ADV
หวือ|ADV
หวุดหวิด|ADV
หวูด|N
หวูด|N
ห้อ|V
ห้อ|V
หอก|N
หอก|N
หอกซัด|N
หอกซัด|N
หอคอย|N
หอคอย|N
หอคำ|N
หอคำ|N
ห้องกินข้าว|N
ห้องกินข้าว|N
ห้องเก็บของ|N
ห้องเก็บของ|N
ห้องขัง|N
ห้องครัว|N
ห้องครัว|N
ห้องเครื่อง|N
ห้องเครื่อง|N
ห้องชุด|N
ห้องชุด|N
ห้องเช่า|N
ห้องเช่า|N
ห้องแต่งตัว|N
ห้องแต่งตัว|N
ห้องใต้หลังคา|N
ห้องใต้หลังคา|N
ห้องปฏิบัติการ|N
ห้องปฏิบัติการ|N
ห้องเย็น|N
ห้องเย็น|N
ห้องสมุด|N
ห้องสมุด|N
ห้องส่วนตัว|N
ห้องส่วนตัว|N
ห้องหับ|N
ห้องหับ|N
ห้องอาบน้ำ|N
ห้องอาบน้ำ|N
หอจดหมายเหตุ|N
หอน|V
หอน|V
หอบหืด|N
หอบหืด|N
หอบังคับการ|N
ห้อม|V
หอมปากหอมคอ|ADV
หอยโข่ง|N
หอยนางรม|N
หอยนางรม|N
หอยสังข์|N
หอยสังข์|N
ห้อยโหน|V
หอระฆัง|N
ห้อเลือด|V
ห่อเหี่ยว|V
หักคอ|V
หักใจ|V
หักบัญชี|V
หักราคา|V
หักราคา|V
หักร้าง|V
หักร้าง|V
หักร้างถางพง|V
หักร้างถางพง|V
หักลบกลบหนี้|V
หักหน้า|V
หักหน้า|V
หักหนี้|V
หักหลัง|V
หักหาญ|V
หักห้าม|V
หักโหม|V
หักอก|V
หักอกหักใจ|V
หัดเยอรมัน|N
หัดเยอรมัน|N
หัตถ์|N
หัตถ์|N
หัตถกิจ|N
หัตถกิจ|N
หัตถศิลป์|N
หัตถศึกษา|N
หัตถาจารย์|N
หันขวับ|V
หันรีหันขวาง|V
หันรีหันขวาง|V
หั่นแหลก|ADV
หั่นแหลก|ADV
หันอากาศ|N
หันอากาศ|N
หับ|V
หัวกระสุน|N
หัวกระสุน|N
หัวกะทิ|ADJ
หัวกะทิ|N
หัวกะทิ|ADJ
หัวแก้วหัวแหวน|ADJ
หัวขโมย|N
หัวขั้ว|N
หัวขาด|ADJ
หัวขาด|ADJ
หัวข่าว|N
หัวข่าว|N
หัวเข็ม|N
หัวเข็ม|N
หัวเข่า|N
หัวแข็ง|V
หัวโขน|N
หัวคิด|N
หัวคุ้ง|N
หัวงาน|N
หัวงาน|N
หัวเงื่อน|N
หัวใจวาย|N
หัวฉีดน้ำ|N
หัวชนฝา|ADV
หัวไชเท้า|N
หัวซุกหัวซุน|ADV
หัวเด็ดตีนขาด|ADV
หัวเดียวกระเทียมลีบ|ADJ
หัวตอ|N
หัวตะกั่ว|N
หัวถนน|N
หัวเทียน|N
หัวนม|N
หัวนม|N
หัวนอนปลายตีน|N
หัวน้ำ|N
หัวบันได|N
หัวโบราณ|V
หัวโบราณ|ADJ
หัวปลวก|N
หัวปลี|N
หัวปักหัวปำ|ADV
หัวปั่น|V
หัวป่า|N
หัวป่าก์|N
หัวผักกาด|N
หัวมุม|N
หัวมุมถนน|N
หัวเม็ด|N
หัวแม่ตีน|N
หัวแม่มือ|N
หัวไม้|ADJ
หัวรถ|N
หัวรถจักร|N
หัวรอ|N
หัวระแหง|N
หัวราน้ำ|ADV
หัวรุนแรง|ADJ
หัวเราะต่อกระซิก|V
หัวเรี่ยวหัวแรง|N
หัวเรือใหญ่|N
หัวแรง|N
หัวแร้ง|N
หัวลม|N
หัวล้าน|ADJ
หัวลูกศร|N
หัวเลี้ยว|N
หัวโล้น|ADJ
หัวโล้น|N
หัวสูง|ADJ
หัวสูง|ADJ
หัวเสีย|V
หัวใส|ADJ
หัวไส้|N
หัวหงอก|ADJ
หัวหน้ากลุ่ม|N
หัวหน้าทัวร์|N
หัวหน่าว|N
หัวหน้าวง|N
หัวหน้าศูนย์|N
หัวหน้าส่วน|N
หัวหมอ|ADJ
หัวหมุน|V
หัวหมู|N
หัวหอก|N
หัวหอม|N
หัวหาด|N
หัวเห็ด|ADJ
หัวเห็ด|N
หัวแหลม|N
หัวแหลม|ADJ
หัวแหวน|N
หัวไหล่|N
หัวอก|N
หัวอก|N
หัวอกหัวใจ|N
หัส|N
หัสดิน|N
หัสนิยาย|N
หา|V
หา|V
หา|V
หา|V
หาค่ามิได้|ADJ
หาคู่|V
หางกระเบน|N
หางกระรอก|N
หางแกละ|N
หางข้าว|N
หางเครื่อง|N
หางจระเข้|N
หางเต่า|N
หางนม|N
หางปลา|N
หางปลา|N
หางปลา|N
หางเลข|N
หางเลข|N
หางว่าว|ADJ
หางว่าว|N
หางเสียง|N
หางเสือ|N
ห้างหุ้นส่วน|N
ห้างหุ้นส่วนจำกัด|N
ห่างเห|V
หาตัวจับยาก|ADJ
หาที่เปรียบมิได้|V
ห่าน|N
หาบ|N
หาบ|V
หาบ่มิได้|NEG
หาบเร่|N
ห่าม|ADJ
ห่าม|ADJ
ห้ามญาติ|N
ห้ามทัพ|V
หามรุ่งหามค่ำ|ADV
ห้ามล้อ|N
ห้ามล้อ|V
ห้ามเลือด|V
ห้ามสมุทร|N
หามิได้|NEG
หายกัน|V
หายโกรธ|V
หายใจ|V
หายตัว|V
หายวับ|V
หายสาบสูญ|V
หายหน้า|V
หายหัว|V
หาเลี้ยงชีพ|V
หาเลี้ยงปากท้อง|V
หาวนอน|V
หาเศษหาเลย|V
หาสู่|V
ห้าเหลี่ยม|ADJ
